,Country_Area,Quantity,Value,year,month,day,date,price
2122,Russia,257283.0,98821.0,2016,8,15,2016-08-15,0.3840945573551303
2123,Switzerland,1221.0,4094.0,2016,8,15,2016-08-15,3.352989352989353
2124,Turkey,163743.0,85797.0,2016,8,15,2016-08-15,0.5239735439072205
2125,Ukraine,28606.0,15302.0,2016,8,15,2016-08-15,0.5349227434803887
2126,Other Europe,16001.0,5845.0,2016,8,15,2016-08-15,0.36528966939566276
2127,Euro Area,314619.0,366895.0,2016,8,15,2016-08-15,1.1661565258296542
2128,Pacific Rim Countries,706839.0,557677.0,2016,8,15,2016-08-15,0.7889731607905053
2129,Australia,14838.0,8631.0,2016,8,15,2016-08-15,0.5816821674080065
2130,China,57908.0,66635.0,2016,8,15,2016-08-15,1.1507045658630932
2131,Hong Kong,11.0,36.0,2016,8,15,2016-08-15,3.272727272727273
2132,Indonesia,797.0,1546.0,2016,8,15,2016-08-15,1.9397741530740276
2133,Japan,194003.0,165276.0,2016,8,15,2016-08-15,0.8519249702324191
2134,Korea,305007.0,203147.0,2016,8,15,2016-08-15,0.6660404515306206
2135,Singapore,255.0,480.0,2016,8,15,2016-08-15,1.8823529411764706
2136,Taiwan,130198.0,108714.0,2016,8,15,2016-08-15,0.8349897847893208
2137,Other Pacific Rim,3822.0,3212.0,2016,8,15,2016-08-15,0.8403976975405547
2138,South/Central America,327570.0,152975.0,2016,8,15,2016-08-15,0.46699941997130384
2139,Argentina,10846.0,9105.0,2016,8,15,2016-08-15,0.8394799926240089
2140,Brazil,307939.0,136583.0,2016,8,15,2016-08-15,0.44353914249250664
2141,Chile,,,2016,8,15,2016-08-15,
2142,Colombia,2239.0,2393.0,2016,8,15,2016-08-15,1.068780705672175
2143,Venezuela,,,2016,8,15,2016-08-15,
2144,Other S/C A,6546.0,4894.0,2016,8,15,2016-08-15,0.7476321417659639
2145,Other Countries,168706.0,106341.0,2016,8,15,2016-08-15,0.6303332424454376
2146,India,11476.0,18313.0,2016,8,15,2016-08-15,1.595765074939003
2147,South Africa,17959.0,13068.0,2016,8,15,2016-08-15,0.7276574419511108
2148,Thailand,10821.0,6132.0,2016,8,15,2016-08-15,0.5666759079567507
2149,Other,128450.0,68828.0,2016,8,15,2016-08-15,0.5358349552355002
2150,Total Census Basis,2517954.0,1865703.0,2016,9,15,2016-09-15,0.7409599222225665
2151,North America,605250.0,493657.0,2016,9,15,2016-09-15,0.8156249483684428
2152,Canada,376854.0,327107.0,2016,9,15,2016-09-15,0.8679939711400171
2153,Mexico,228396.0,166550.0,2016,9,15,2016-09-15,0.7292159232210722
2154,Europe,689885.0,547774.0,2016,9,15,2016-09-15,0.7940076969349964
2155,European Union,356449.0,395022.0,2016,9,15,2016-09-15,1.1082146394014292
2156,Austria,13955.0,20591.0,2016,9,15,2016-09-15,1.4755284844141885
2157,Belgium,26950.0,21577.0,2016,9,15,2016-09-15,0.8006307977736549
2158,Czech Republic,2344.0,3053.0,2016,9,15,2016-09-15,1.3024744027303754
2159,Finland,6552.0,6120.0,2016,9,15,2016-09-15,0.9340659340659341
2160,France,16288.0,24331.0,2016,9,15,2016-09-15,1.493799115913556
2161,Germany,102354.0,130996.0,2016,9,15,2016-09-15,1.2798327373624871
2162,Italy,36777.0,39374.0,2016,9,15,2016-09-15,1.0706147864154227
2163,Netherlands,66641.0,52979.0,2016,9,15,2016-09-15,0.7949910715625516
2164,Poland,151.0,219.0,2016,9,15,2016-09-15,1.4503311258278146
2165,Spain,25267.0,18937.0,2016,9,15,2016-09-15,0.7494756005857443
2166,Sweden,19884.0,27642.0,2016,9,15,2016-09-15,1.3901629450814725
2167,United Kingdom,20584.0,29146.0,2016,9,15,2016-09-15,1.415954139137194
2168,Other EU,18702.0,20054.0,2016,9,15,2016-09-15,1.072291733504438
2169,Norway,724.0,917.0,2016,9,15,2016-09-15,1.2665745856353592
2170,Russia,156636.0,59317.0,2016,9,15,2016-09-15,0.37869327613064685
2171,Switzerland,1386.0,3892.0,2016,9,15,2016-09-15,2.808080808080808
2172,Turkey,144187.0,73306.0,2016,9,15,2016-09-15,0.5084092185841997
2173,Ukraine,21949.0,11386.0,2016,9,15,2016-09-15,0.518748006742904
2174,Other Europe,8553.0,3933.0,2016,9,15,2016-09-15,0.459838653104174
2175,Euro Area,312688.0,332721.0,2016,9,15,2016-09-15,1.0640670572583533
2176,Pacific Rim Countries,651319.0,518414.0,2016,9,15,2016-09-15,0.7959448442314749
2177,Australia,22473.0,14317.0,2016,9,15,2016-09-15,0.6370756018333111
2178,China,89369.0,84060.0,2016,9,15,2016-09-15,0.9405946133446721
2179,Hong Kong,785.0,825.0,2016,9,15,2016-09-15,1.0509554140127388
2180,Indonesia,1883.0,3580.0,2016,9,15,2016-09-15,1.9012214551248008
2181,Japan,178484.0,148955.0,2016,9,15,2016-09-15,0.8345565989108268
2182,Korea,257549.0,178342.0,2016,9,15,2016-09-15,0.692458522455921
2183,Singapore,144.0,359.0,2016,9,15,2016-09-15,2.4930555555555554
2184,Taiwan,93337.0,81942.0,2016,9,15,2016-09-15,0.877915510462089
2185,Other Pacific Rim,7295.0,6035.0,2016,9,15,2016-09-15,0.8272789581905414
2186,South/Central America,385204.0,171231.0,2016,9,15,2016-09-15,0.44452030612350857
2187,Argentina,623.0,1528.0,2016,9,15,2016-09-15,2.452648475120385
2188,Brazil,380245.0,166656.0,2016,9,15,2016-09-15,0.43828584202290627
2189,Chile,,,2016,9,15,2016-09-15,
2190,Colombia,1386.0,1013.0,2016,9,15,2016-09-15,0.7308802308802309
2191,Venezuela,,,2016,9,15,2016-09-15,
2192,Other S/C A,2949.0,2033.0,2016,9,15,2016-09-15,0.6893862326212276
2193,Other Countries,186297.0,134627.0,2016,9,15,2016-09-15,0.722647170915259
2194,India,23152.0,27443.0,2016,9,15,2016-09-15,1.1853403593642018
2195,South Africa,16116.0,13290.0,2016,9,15,2016-09-15,0.8246463142218913
2196,Thailand,21270.0,11832.0,2016,9,15,2016-09-15,0.5562764456981665
2197,Other,125759.0,82062.0,2016,9,15,2016-09-15,0.6525338146772796
2198,Total Census Basis,2461367.0,1915578.0,2016,10,15,2016-10-15,0.7782577730180018
2199,North America,670912.0,528007.0,2016,10,15,2016-10-15,0.7869988910617189
2200,Canada,425156.0,352570.0,2016,10,15,2016-10-15,0.8292720789545485
2201,Mexico,245756.0,175436.0,2016,10,15,2016-10-15,0.713862530314621
2202,Europe,710865.0,603833.0,2016,10,15,2016-10-15,0.8494341400969242
2203,European Union,399197.0,439555.0,2016,10,15,2016-10-15,1.101097954142942
2204,Austria,11747.0,19490.0,2016,10,15,2016-10-15,1.6591470162594706
2205,Belgium,22904.0,21758.0,2016,10,15,2016-10-15,0.9499650716032134
2206,Czech Republic,10257.0,8823.0,2016,10,15,2016-10-15,0.8601930389002632
2207,Finland,3978.0,5838.0,2016,10,15,2016-10-15,1.4675716440422322
2208,France,16547.0,28261.0,2016,10,15,2016-10-15,1.707922886323805
2209,Germany,74360.0,109121.0,2016,10,15,2016-10-15,1.4674690693921464
2210,Italy,35398.0,46277.0,2016,10,15,2016-10-15,1.3073337476693598
2211,Netherlands,84879.0,60677.0,2016,10,15,2016-10-15,0.714864689734799
2212,Poland,1536.0,1148.0,2016,10,15,2016-10-15,0.7473958333333334
2213,Spain,33581.0,21698.0,2016,10,15,2016-10-15,0.6461391858491409
2214,Sweden,28263.0,38059.0,2016,10,15,2016-10-15,1.3466015638821074
2215,United Kingdom,31699.0,37951.0,2016,10,15,2016-10-15,1.1972301965361682
2216,Other EU,44048.0,40453.0,2016,10,15,2016-10-15,0.9183844896476571
2217,Norway,903.0,1172.0,2016,10,15,2016-10-15,1.2978959025470653
2218,Russia,83534.0,36070.0,2016,10,15,2016-10-15,0.4318002250580602
2219,Switzerland,1285.0,4395.0,2016,10,15,2016-10-15,3.4202334630350193
2220,Turkey,201977.0,109854.0,2016,10,15,2016-10-15,0.5438936116488511
2221,Ukraine,19917.0,10519.0,2016,10,15,2016-10-15,0.5281417884219511
2222,Other Europe,4052.0,2268.0,2016,10,15,2016-10-15,0.5597235932872655
2223,Euro Area,319967.0,345980.0,2016,10,15,2016-10-15,1.081299008960299
2224,Pacific Rim Countries,595429.0,496566.0,2016,10,15,2016-10-15,0.8339634112547424
2225,Australia,19133.0,11470.0,2016,10,15,2016-10-15,0.5994877959546333
2226,China,60143.0,65604.0,2016,10,15,2016-10-15,1.0908002593818067
2227,Hong Kong,565.0,304.0,2016,10,15,2016-10-15,0.5380530973451327
2228,Indonesia,753.0,1566.0,2016,10,15,2016-10-15,2.0796812749003983
2229,Japan,172240.0,143099.0,2016,10,15,2016-10-15,0.8308116581514167
2230,Korea,251228.0,181584.0,2016,10,15,2016-10-15,0.7227856767557757
2231,Singapore,1162.0,568.0,2016,10,15,2016-10-15,0.48881239242685026
2232,Taiwan,86316.0,87421.0,2016,10,15,2016-10-15,1.012801798044395
2233,Other Pacific Rim,3889.0,4949.0,2016,10,15,2016-10-15,1.2725636410388275
2234,South/Central America,287820.0,148227.0,2016,10,15,2016-10-15,0.5149989576818845
2235,Argentina,17964.0,18033.0,2016,10,15,2016-10-15,1.0038410153640616
2236,Brazil,263369.0,125168.0,2016,10,15,2016-10-15,0.47525714871530056
2237,Chile,,,2016,10,15,2016-10-15,
2238,Colombia,1460.0,1047.0,2016,10,15,2016-10-15,0.7171232876712329
2239,Venezuela,,,2016,10,15,2016-10-15,
2240,Other S/C A,5027.0,3979.0,2016,10,15,2016-10-15,0.7915257608911875
2241,Other Countries,196341.0,138946.0,2016,10,15,2016-10-15,0.7076769497965275
2242,India,61357.0,47526.0,2016,10,15,2016-10-15,0.7745815473377121
2243,South Africa,7340.0,8389.0,2016,10,15,2016-10-15,1.1429155313351498
2244,Thailand,13820.0,9073.0,2016,10,15,2016-10-15,0.6565123010130246
2245,Other,113824.0,73958.0,2016,10,15,2016-10-15,0.6497575203823447
2246,Total Census Basis,2545348.0,1890021.0,2016,11,15,2016-11-15,0.7425393305748369
2247,North America,721256.0,541067.0,2016,11,15,2016-11-15,0.7501733087835665
2248,Canada,449007.0,358635.0,2016,11,15,2016-11-15,0.7987291957586408
2249,Mexico,272249.0,182432.0,2016,11,15,2016-11-15,0.6700924521302191
2250,Europe,739968.0,596785.0,2016,11,15,2016-11-15,0.8065010919391109
2251,European Union,366967.0,428717.0,2016,11,15,2016-11-15,1.168271261448577
2252,Austria,9646.0,19584.0,2016,11,15,2016-11-15,2.0302716151772757
2253,Belgium,24802.0,22955.0,2016,11,15,2016-11-15,0.9255301991774857
2254,Czech Republic,10885.0,9864.0,2016,11,15,2016-11-15,0.9062011943040882
2255,Finland,6544.0,7877.0,2016,11,15,2016-11-15,1.20369804400978
2256,France,26305.0,37235.0,2016,11,15,2016-11-15,1.4155103592472913
2257,Germany,83780.0,114047.0,2016,11,15,2016-11-15,1.361267605633803
2258,Italy,48164.0,55739.0,2016,11,15,2016-11-15,1.1572751432605266
2259,Netherlands,56854.0,42692.0,2016,11,15,2016-11-15,0.7509058289654202
2260,Poland,393.0,641.0,2016,11,15,2016-11-15,1.6310432569974556
2261,Spain,27070.0,22499.0,2016,11,15,2016-11-15,0.8311414850387884
2262,Sweden,25674.0,38607.0,2016,11,15,2016-11-15,1.5037391913998597
2263,United Kingdom,19143.0,30577.0,2016,11,15,2016-11-15,1.5972940500444026
2264,Other EU,27707.0,26400.0,2016,11,15,2016-11-15,0.9528278052477713
2265,Norway,1327.0,1795.0,2016,11,15,2016-11-15,1.3526752072343633
2266,Russia,192066.0,68048.0,2016,11,15,2016-11-15,0.3542948778024221
2267,Switzerland,1449.0,4216.0,2016,11,15,2016-11-15,2.909592822636301
2268,Turkey,167450.0,87720.0,2016,11,15,2016-11-15,0.5238578680203045
2269,Ukraine,4596.0,3255.0,2016,11,15,2016-11-15,0.70822454308094
2270,Other Europe,6113.0,3034.0,2016,11,15,2016-11-15,0.49631931948306884
2271,Euro Area,304722.0,343539.0,2016,11,15,2016-11-15,1.127384960718294
2272,Pacific Rim Countries,538185.0,454508.0,2016,11,15,2016-11-15,0.844520007060769
2273,Australia,26415.0,17757.0,2016,11,15,2016-11-15,0.6722316865417376
2274,China,53080.0,63148.0,2016,11,15,2016-11-15,1.1896759608138658
2275,Hong Kong,,11.0,2016,11,15,2016-11-15,
2276,Indonesia,2644.0,4364.0,2016,11,15,2016-11-15,1.6505295007564296
2277,Japan,125099.0,102123.0,2016,11,15,2016-11-15,0.8163374607311009
2278,Korea,246840.0,176799.0,2016,11,15,2016-11-15,0.716249392318911
2279,Singapore,117.0,511.0,2016,11,15,2016-11-15,4.367521367521367
2280,Taiwan,77946.0,82993.0,2016,11,15,2016-11-15,1.0647499550971185
2281,Other Pacific Rim,6044.0,6803.0,2016,11,15,2016-11-15,1.1255790866975512
2282,South/Central America,357684.0,152595.0,2016,11,15,2016-11-15,0.4266195860032878
2283,Argentina,7984.0,5284.0,2016,11,15,2016-11-15,0.6618236472945892
2284,Brazil,342129.0,141397.0,2016,11,15,2016-11-15,0.4132856320276855
2285,Chile,,,2016,11,15,2016-11-15,
2286,Colombia,1797.0,1203.0,2016,11,15,2016-11-15,0.669449081803005
2287,Venezuela,,,2016,11,15,2016-11-15,
2288,Other S/C A,5774.0,4711.0,2016,11,15,2016-11-15,0.8158988569449255
2289,Other Countries,188256.0,145067.0,2016,11,15,2016-11-15,0.7705836732959375
2290,India,24521.0,30897.0,2016,11,15,2016-11-15,1.2600220219403777
2291,South Africa,6488.0,7440.0,2016,11,15,2016-11-15,1.1467324290998766
2292,Thailand,32306.0,26062.0,2016,11,15,2016-11-15,0.8067232093109639
2293,Other,124941.0,80668.0,2016,11,15,2016-11-15,0.6456487462082102
2294,Total Census Basis,2447814.0,1912078.0,2016,12,15,2016-12-15,0.7811369654720498
2295,North America,619843.0,479705.0,2016,12,15,2016-12-15,0.7739137168605599
2296,Canada,393996.0,315379.0,2016,12,15,2016-12-15,0.8004624412430583
2297,Mexico,225848.0,164326.0,2016,12,15,2016-12-15,0.7275955509900464
2298,Europe,715750.0,625379.0,2016,12,15,2016-12-15,0.873739434159972
2299,European Union,400800.0,479375.0,2016,12,15,2016-12-15,1.1960454091816368
2300,Austria,14781.0,22294.0,2016,12,15,2016-12-15,1.5082876665990121
2301,Belgium,20689.0,22678.0,2016,12,15,2016-12-15,1.096138044371405
2302,Czech Republic,5017.0,6883.0,2016,12,15,2016-12-15,1.3719354195734503
2303,Finland,5037.0,6025.0,2016,12,15,2016-12-15,1.1961485010919197
2304,France,29436.0,39521.0,2016,12,15,2016-12-15,1.3426076912623999
2305,Germany,85288.0,123624.0,2016,12,15,2016-12-15,1.4494887909201764
2306,Italy,35754.0,50431.0,2016,12,15,2016-12-15,1.410499524528724
2307,Netherlands,76346.0,61449.0,2016,12,15,2016-12-15,0.804875173551987
2308,Poland,310.0,462.0,2016,12,15,2016-12-15,1.4903225806451612
2309,Spain,21128.0,17054.0,2016,12,15,2016-12-15,0.8071753123816736
2310,Sweden,25634.0,38822.0,2016,12,15,2016-12-15,1.5144729655925724
2311,United Kingdom,27985.0,40799.0,2016,12,15,2016-12-15,1.4578881543684117
2312,Other EU,53395.0,49334.0,2016,12,15,2016-12-15,0.923944189530855
2313,Norway,114.0,404.0,2016,12,15,2016-12-15,3.543859649122807
2314,Russia,156321.0,64095.0,2016,12,15,2016-12-15,0.41002168614581536
2315,Switzerland,1553.0,4371.0,2016,12,15,2016-12-15,2.8145524790727623
2316,Turkey,140427.0,66970.0,2016,12,15,2016-12-15,0.4769025899577716
2317,Ukraine,15173.0,9085.0,2016,12,15,2016-12-15,0.5987609569630264
2318,Other Europe,1362.0,1079.0,2016,12,15,2016-12-15,0.7922173274596183
2319,Euro Area,337260.0,386225.0,2016,12,15,2016-12-15,1.1451847239518473
2320,Pacific Rim Countries,602867.0,519313.0,2016,12,15,2016-12-15,0.8614055836527791
2321,Australia,19307.0,12221.0,2016,12,15,2016-12-15,0.6329828559589786
2322,China,57991.0,66917.0,2016,12,15,2016-12-15,1.1539204359297133
2323,Hong Kong,53.0,83.0,2016,12,15,2016-12-15,1.5660377358490567
2324,Indonesia,1850.0,2897.0,2016,12,15,2016-12-15,1.565945945945946
2325,Japan,140432.0,113303.0,2016,12,15,2016-12-15,0.8068175344650792
2326,Korea,244925.0,188517.0,2016,12,15,2016-12-15,0.7696927630907421
2327,Singapore,312.0,692.0,2016,12,15,2016-12-15,2.217948717948718
2328,Taiwan,133381.0,129102.0,2016,12,15,2016-12-15,0.9679189689685938
2329,Other Pacific Rim,4617.0,5582.0,2016,12,15,2016-12-15,1.2090101797704136
2330,South/Central America,356525.0,161589.0,2016,12,15,2016-12-15,0.4532332935979244
2331,Argentina,25847.0,23311.0,2016,12,15,2016-12-15,0.9018841645065191
2332,Brazil,324619.0,133479.0,2016,12,15,2016-12-15,0.4111866526605035
2333,Chile,,,2016,12,15,2016-12-15,
2334,Colombia,571.0,561.0,2016,12,15,2016-12-15,0.9824868651488616
2335,Venezuela,,,2016,12,15,2016-12-15,
2336,Other S/C A,5489.0,4238.0,2016,12,15,2016-12-15,0.7720896338130807
2337,Other Countries,152828.0,126092.0,2016,12,15,2016-12-15,0.8250582354018897
2338,India,27385.0,27249.0,2016,12,15,2016-12-15,0.995033777615483
2339,South Africa,28961.0,26764.0,2016,12,15,2016-12-15,0.9241393598287352
2340,Thailand,10116.0,7198.0,2016,12,15,2016-12-15,0.7115460656385924
2341,Other,86367.0,64882.0,2016,12,15,2016-12-15,0.7512360044924566
2342,Total Census Basis,2553033.0,1997199.0,2017,1,15,2017-01-15,0.7822848353311532
2343,North America,711019.0,570911.0,2017,1,15,2017-01-15,0.8029476005563846
2344,Canada,481751.0,396647.0,2017,1,15,2017-01-15,0.8233444248169698
2345,Mexico,229268.0,174264.0,2017,1,15,2017-01-15,0.7600886299003786
2346,Europe,691690.0,566400.0,2017,1,15,2017-01-15,0.8188639419393081
2347,European Union,263481.0,354284.0,2017,1,15,2017-01-15,1.3446282654157227
2348,Austria,15459.0,21661.0,2017,1,15,2017-01-15,1.401190245164629
2349,Belgium,7107.0,11863.0,2017,1,15,2017-01-15,1.6691993808920782
2350,Czech Republic,11185.0,7700.0,2017,1,15,2017-01-15,0.6884219937416183
2351,Finland,1972.0,3607.0,2017,1,15,2017-01-15,1.829107505070994
2352,France,15586.0,30876.0,2017,1,15,2017-01-15,1.9810085974592584
2353,Germany,80056.0,114262.0,2017,1,15,2017-01-15,1.4272759068651943
2354,Italy,31840.0,42958.0,2017,1,15,2017-01-15,1.349183417085427
2355,Netherlands,11953.0,10748.0,2017,1,15,2017-01-15,0.8991884882456287
2356,Poland,568.0,564.0,2017,1,15,2017-01-15,0.9929577464788732
2357,Spain,16599.0,13874.0,2017,1,15,2017-01-15,0.8358334839448159
2358,Sweden,24786.0,35960.0,2017,1,15,2017-01-15,1.4508190107318648
2359,United Kingdom,17616.0,28561.0,2017,1,15,2017-01-15,1.6213101725703905
2360,Other EU,28754.0,31650.0,2017,1,15,2017-01-15,1.1007164220630172
2361,Norway,1872.0,8477.0,2017,1,15,2017-01-15,4.528311965811966
2362,Russia,136030.0,48072.0,2017,1,15,2017-01-15,0.353392633977799
2363,Switzerland,1096.0,4121.0,2017,1,15,2017-01-15,3.7600364963503647
2364,Turkey,278475.0,144140.0,2017,1,15,2017-01-15,0.5176048119220756
2365,Ukraine,8017.0,5737.0,2017,1,15,2017-01-15,0.7156043407758513
2366,Other Europe,2719.0,1568.0,2017,1,15,2017-01-15,0.5766826038984921
2367,Euro Area,202548.0,272612.0,2017,1,15,2017-01-15,1.3459130675197977
2368,Pacific Rim Countries,636827.0,541028.0,2017,1,15,2017-01-15,0.8495682500898988
2369,Australia,1226.0,1872.0,2017,1,15,2017-01-15,1.526916802610114
2370,China,63783.0,78709.0,2017,1,15,2017-01-15,1.234012197607513
2371,Hong Kong,44.0,127.0,2017,1,15,2017-01-15,2.8863636363636362
2372,Indonesia,1767.0,3130.0,2017,1,15,2017-01-15,1.7713638936049803
2373,Japan,170246.0,139188.0,2017,1,15,2017-01-15,0.8175698694829835
2374,Korea,282666.0,205472.0,2017,1,15,2017-01-15,0.7269073747815443
2375,Singapore,155.0,340.0,2017,1,15,2017-01-15,2.193548387096774
2376,Taiwan,100565.0,100983.0,2017,1,15,2017-01-15,1.004156515686372
2377,Other Pacific Rim,16376.0,11206.0,2017,1,15,2017-01-15,0.6842940889106008
2378,South/Central America,290931.0,153272.0,2017,1,15,2017-01-15,0.5268328229030251
2379,Argentina,13430.0,14825.0,2017,1,15,2017-01-15,1.1038719285182428
2380,Brazil,269473.0,132170.0,2017,1,15,2017-01-15,0.49047585472384986
2381,Chile,1038.0,944.0,2017,1,15,2017-01-15,0.9094412331406551
2382,Colombia,3155.0,2332.0,2017,1,15,2017-01-15,0.7391442155309034
2383,Venezuela,,,2017,1,15,2017-01-15,
2384,Other S/C A,3835.0,3001.0,2017,1,15,2017-01-15,0.782529335071708
2385,Other Countries,222565.0,165588.0,2017,1,15,2017-01-15,0.7439983824950015
2386,India,31656.0,32892.0,2017,1,15,2017-01-15,1.0390447308567097
2387,South Africa,20867.0,17132.0,2017,1,15,2017-01-15,0.8210092490535295
2388,Thailand,28285.0,19233.0,2017,1,15,2017-01-15,0.6799717164574863
2389,Other,141757.0,96330.0,2017,1,15,2017-01-15,0.6795431618897126
2390,Total Census Basis,2469257.0,1953868.0,2017,2,15,2017-02-15,0.7912777001340889
2391,North America,680763.0,560904.0,2017,2,15,2017-02-15,0.8239343207548001
2392,Canada,442877.0,380268.0,2017,2,15,2017-02-15,0.8586311775052667
2393,Mexico,237886.0,180636.0,2017,2,15,2017-02-15,0.7593385066796701
2394,Europe,625094.0,551836.0,2017,2,15,2017-02-15,0.8828048261541465
2395,European Union,206226.0,325354.0,2017,2,15,2017-02-15,1.5776575213600612
2396,Austria,10839.0,19713.0,2017,2,15,2017-02-15,1.8187102131192914
2397,Belgium,6215.0,8784.0,2017,2,15,2017-02-15,1.4133547868061143
2398,Czech Republic,688.0,1257.0,2017,2,15,2017-02-15,1.8270348837209303
2399,Finland,4533.0,5679.0,2017,2,15,2017-02-15,1.2528127068166777
2400,France,8466.0,21804.0,2017,2,15,2017-02-15,2.575478384124734
2401,Germany,55064.0,94611.0,2017,2,15,2017-02-15,1.7182006392561384
2402,Italy,14200.0,31484.0,2017,2,15,2017-02-15,2.2171830985915495
2403,Netherlands,33981.0,28555.0,2017,2,15,2017-02-15,0.8403225331803067
2404,Poland,542.0,817.0,2017,2,15,2017-02-15,1.507380073800738
2405,Spain,21267.0,19530.0,2017,2,15,2017-02-15,0.9183241641980533
2406,Sweden,23763.0,37814.0,2017,2,15,2017-02-15,1.591297395110045
2407,United Kingdom,13013.0,34864.0,2017,2,15,2017-02-15,2.6791669868592947
2408,Other EU,13655.0,20443.0,2017,2,15,2017-02-15,1.4971072867081654
2409,Norway,1353.0,10738.0,2017,2,15,2017-02-15,7.936437546193644
2410,Russia,187657.0,83730.0,2017,2,15,2017-02-15,0.4461863932600436
2411,Switzerland,1041.0,3458.0,2017,2,15,2017-02-15,3.3218059558117194
